Datetime,Producción Planta,Vertido,Consumo Red,Autoconsumo,Energy Consumption kWh
2020-04-23 13:00:00,4507.0,3722.0,0.0,785.0,785.0
2020-04-23 14:00:00,3059.0,2343.0,0.0,716.0,716.0
2020-04-23 15:00:00,3365.0,2679.0,0.0,686.0,686.0
2020-04-23 16:00:00,3397.0,2768.0,0.0,629.0,629.0
2020-04-23 17:00:00,4525.0,3863.0,0.0,662.0,662.0
2020-04-23 18:00:00,3629.0,2994.0,0.0,635.0,635.0
2020-04-23 19:00:00,2092.0,1819.0,0.0,273.0,273.0
2020-04-23 20:00:00,596.0,515.0,0.0,81.0,81.0
2020-04-23 21:00:00,11.0,0.0,92.0,11.0,103.0
2020-04-23 22:00:00,0.0,0.0,109.0,0.0,109.0
2020-04-23 23:00:00,0.0,0.0,109.0,0.0,109.0
2020-04-24 00:00:00,0.0,0.0,110.0,0.0,110.0
2020-04-24 01:00:00,0.0,0.0,107.0,0.0,107.0
2020-04-24 02:00:00,0.0,0.0,111.0,0.0,111.0
2020-04-24 03:00:00,0.0,0.0,106.0,0.0,106.0
2020-04-24 04:00:00,0.0,0.0,110.0,0.0,110.0
2020-04-24 05:00:00,0.0,0.0,110.0,0.0,110.0
2020-04-24 06:00:00,0.0,0.0,110.0,0.0,110.0
2020-04-24 07:00:00,0.0,0.0,98.0,0.0,98.0
2020-04-24 08:00:00,0.0,0.0,7.0,0.0,7.0
2020-04-24 09:00:00,0.0,0.0,0.0,0.0,0.0
2020-04-24 10:00:00,0.0,0.0,0.0,0.0,0.0
2020-04-24 11:00:00,0.0,0.0,0.0,0.0,0.0
2020-04-24 12:00:00,0.0,0.0,0.0,0.0,0.0
2020-04-24 13:00:00,0.0,0.0,0.0,0.0,0.0
2020-04-24 14:00:00,0.0,0.0,0.0,0.0,0.0
2020-04-24 15:00:00,658.0,412.0,0.0,246.0,246.0
2020-04-24 16:00:00,4342.0,2768.0,0.0,1574.0,1574.0
2020-04-24 17:00:00,2131.0,1316.0,0.0,815.0,815.0
2020-04-24 18:00:00,1116.0,649.0,0.0,467.0,467.0
2020-04-24 19:00:00,1007.0,574.0,0.0,433.0,433.0
2020-04-24 20:00:00,226.0,72.0,12.0,154.0,166.0
2020-04-24 21:00:00,0.0,0.0,102.0,0.0,102.0
2020-04-24 22:00:00,0.0,0.0,103.0,0.0,103.0
2020-04-24 23:00:00,0.0,0.0,102.0,0.0,102.0
2020-04-25 00:00:00,0.0,0.0,98.0,0.0,98.0
2020-04-25 01:00:00,0.0,0.0,97.0,0.0,97.0
2020-04-25 02:00:00,0.0,0.0,97.0,0.0,97.0
2020-04-25 03:00:00,0.0,0.0,98.0,0.0,98.0
2020-04-25 04:00:00,0.0,0.0,99.0,0.0,99.0
2020-04-25 05:00:00,0.0,0.0,101.0,0.0,101.0
2020-04-25 06:00:00,0.0,0.0,98.0,0.0,98.0
2020-04-25 07:00:00,0.0,0.0,98.0,0.0,98.0
2020-04-25 08:00:00,54.0,0.0,106.0,54.0,160.0
2020-04-25 09:00:00,255.0,5.0,42.0,250.0,292.0
2020-04-25 10:00:00,818.0,318.0,0.0,500.0,500.0
2020-04-25 11:00:00,1929.0,997.0,0.0,932.0,932.0
2020-04-25 12:00:00,2105.0,1107.0,0.0,998.0,998.0
2020-04-25 13:00:00,3154.0,1798.0,0.0,1356.0,1356.0
2020-04-25 14:00:00,1274.0,566.0,0.0,708.0,708.0
2020-04-25 15:00:00,978.0,399.0,0.0,579.0,579.0
2020-04-25 16:00:00,680.0,211.0,0.0,469.0,469.0
2020-04-25 17:00:00,830.0,316.0,0.0,514.0,514.0
2020-04-25 18:00:00,1534.0,820.0,0.0,714.0,714.0
2020-04-25 19:00:00,753.0,408.0,0.0,345.0,345.0
2020-04-25 20:00:00,307.0,150.0,0.0,157.0,157.0
2020-04-25 21:00:00,6.0,0.0,71.0,6.0,77.0
2020-04-25 22:00:00,0.0,0.0,79.0,0.0,79.0
2020-04-25 23:00:00,0.0,0.0,79.0,0.0,79.0
2020-04-26 00:00:00,0.0,0.0,77.0,0.0,77.0
2020-04-26 01:00:00,0.0,0.0,80.0,0.0,80.0
2020-04-26 02:00:00,0.0,0.0,77.0,0.0,77.0
2020-04-26 03:00:00,0.0,0.0,79.0,0.0,79.0
2020-04-26 04:00:00,0.0,0.0,76.0,0.0,76.0
2020-04-26 05:00:00,0.0,0.0,77.0,0.0,77.0
2020-04-26 06:00:00,0.0,0.0,77.0,0.0,77.0
2020-04-26 07:00:00,0.0,0.0,76.0,0.0,76.0
2020-04-26 08:00:00,90.0,23.0,20.0,67.0,87.0
2020-04-26 09:00:00,253.0,112.0,4.0,141.0,145.0
2020-04-26 10:00:00,368.0,144.0,0.0,224.0,224.0
2020-04-26 11:00:00,558.0,269.0,0.0,289.0,289.0
2020-04-26 12:00:00,1270.0,739.0,0.0,531.0,531.0
2020-04-26 13:00:00,2385.0,1465.0,0.0,920.0,920.0
2020-04-26 14:00:00,3151.0,1981.0,0.0,1170.0,1170.0
2020-04-26 15:00:00,2443.0,1512.0,0.0,931.0,931.0
2020-04-26 16:00:00,897.0,492.0,0.0,405.0,405.0
2020-04-26 17:00:00,650.0,330.0,0.0,320.0,320.0
2020-04-26 18:00:00,418.0,209.0,0.0,209.0,209.0
2020-04-26 19:00:00,337.0,170.0,0.0,167.0,167.0
2020-04-26 20:00:00,414.0,216.0,0.0,198.0,198.0
2020-04-26 21:00:00,20.0,3.0,63.0,17.0,80.0
2020-04-26 22:00:00,0.0,0.0,79.0,0.0,79.0
2020-04-26 23:00:00,0.0,0.0,80.0,0.0,80.0
2020-04-27 00:00:00,0.0,0.0,80.0,0.0,80.0
2020-04-27 01:00:00,0.0,0.0,76.0,0.0,76.0
2020-04-27 02:00:00,0.0,0.0,77.0,0.0,77.0
2020-04-27 03:00:00,0.0,0.0,79.0,0.0,79.0
2020-04-27 04:00:00,0.0,0.0,81.0,0.0,81.0
2020-04-27 05:00:00,0.0,0.0,80.0,0.0,80.0
2020-04-27 06:00:00,0.0,0.0,81.0,0.0,81.0
2020-04-27 07:00:00,0.0,0.0,78.0,0.0,78.0
2020-04-27 08:00:00,136.0,3.0,81.0,133.0,214.0
2020-04-27 09:00:00,198.0,8.0,54.0,190.0,244.0
2020-04-27 10:00:00,181.0,0.0,91.0,181.0,272.0
2020-04-27 11:00:00,207.0,0.0,119.0,207.0,326.0
2020-04-27 12:00:00,761.0,333.0,54.0,428.0,482.0
2020-04-27 13:00:00,1484.0,847.0,0.0,637.0,637.0
2020-04-27 14:00:00,2397.0,1474.0,1.0,923.0,924.0
2020-04-27 15:00:00,3054.0,1904.0,0.0,1150.0,1150.0
2020-04-27 16:00:00,2077.0,1260.0,0.0,817.0,817.0
2020-04-27 17:00:00,1348.0,766.0,0.0,582.0,582.0
2020-04-27 18:00:00,3607.0,2227.0,0.0,1380.0,1380.0
2020-04-27 19:00:00,3101.0,1870.0,0.0,1231.0,1231.0
2020-04-27 20:00:00,1490.0,828.0,0.0,662.0,662.0
2020-04-27 21:00:00,16.0,0.0,168.0,16.0,184.0
2020-04-27 22:00:00,0.0,0.0,185.0,0.0,185.0
2020-04-27 23:00:00,0.0,0.0,169.0,0.0,169.0
2020-04-28 00:00:00,0.0,0.0,162.0,0.0,162.0
2020-04-28 01:00:00,0.0,0.0,156.0,0.0,156.0
2020-04-28 02:00:00,0.0,0.0,153.0,0.0,153.0
2020-04-28 03:00:00,0.0,0.0,156.0,0.0,156.0
2020-04-28 04:00:00,0.0,0.0,155.0,0.0,155.0
2020-04-28 05:00:00,0.0,0.0,158.0,0.0,158.0
2020-04-28 06:00:00,0.0,0.0,156.0,0.0,156.0
2020-04-28 07:00:00,1.0,0.0,146.0,1.0,147.0
2020-04-28 08:00:00,222.0,1.0,70.0,221.0,291.0
2020-04-28 09:00:00,889.0,287.0,0.0,602.0,602.0
2020-04-28 10:00:00,1229.0,463.0,4.0,766.0,770.0
2020-04-28 11:00:00,3187.0,1705.0,0.0,1482.0,1482.0
2020-04-28 12:00:00,4243.0,2319.0,0.0,1924.0,1924.0
2020-04-28 13:00:00,3729.0,1998.0,0.0,1731.0,1731.0
2020-04-28 14:00:00,4981.0,2824.0,0.0,2157.0,2157.0
2020-04-28 15:00:00,5340.0,3088.0,0.0,2252.0,2252.0
2020-04-28 16:00:00,3925.0,2203.0,0.0,1722.0,1722.0
2020-04-28 17:00:00,4059.0,2293.0,0.0,1766.0,1766.0
2020-04-28 18:00:00,4118.0,2345.0,0.0,1773.0,1773.0
2020-04-28 19:00:00,3075.0,1702.0,1.0,1373.0,1374.0
2020-04-28 20:00:00,1605.0,762.0,18.0,843.0,861.0
2020-04-28 21:00:00,41.0,0.0,267.0,41.0,308.0
2020-04-28 22:00:00,0.0,0.0,296.0,0.0,296.0
2020-04-28 23:00:00,0.0,0.0,258.0,0.0,258.0
2020-04-29 00:00:00,0.0,0.0,217.0,0.0,217.0
2020-04-29 01:00:00,0.0,0.0,225.0,0.0,225.0
2020-04-29 02:00:00,0.0,0.0,227.0,0.0,227.0
2020-04-29 03:00:00,0.0,0.0,225.0,0.0,225.0
2020-04-29 04:00:00,0.0,0.0,229.0,0.0,229.0
2020-04-29 05:00:00,0.0,0.0,225.0,0.0,225.0
2020-04-29 06:00:00,0.0,0.0,231.0,0.0,231.0
2020-04-29 07:00:00,5.0,0.0,219.0,5.0,224.0
2020-04-29 08:00:00,1119.0,523.0,22.0,596.0,618.0
2020-04-29 09:00:00,3943.0,2254.0,0.0,1689.0,1689.0
2020-04-29 10:00:00,4780.0,2715.0,0.0,2065.0,2065.0
2020-04-29 11:00:00,4662.0,2659.0,0.0,2003.0,2003.0
2020-04-29 12:00:00,4746.0,2723.0,0.0,2023.0,2023.0
2020-04-29 13:00:00,4788.0,2806.0,0.0,1982.0,1982.0
2020-04-29 14:00:00,4581.0,2676.0,0.0,1905.0,1905.0
2020-04-29 15:00:00,4510.0,2643.0,0.0,1867.0,1867.0
2020-04-29 16:00:00,4679.0,2788.0,0.0,1891.0,1891.0
2020-04-29 17:00:00,4048.0,2376.0,0.0,1672.0,1672.0
2020-04-29 18:00:00,2401.0,1306.0,0.0,1095.0,1095.0
2020-04-29 19:00:00,4002.0,2353.0,0.0,1649.0,1649.0
2020-04-29 20:00:00,1546.0,749.0,2.0,797.0,799.0
2020-04-29 21:00:00,30.0,0.0,252.0,30.0,282.0
2020-04-29 22:00:00,0.0,0.0,251.0,0.0,251.0
2020-04-29 23:00:00,0.0,0.0,253.0,0.0,253.0
2020-04-30 00:00:00,0.0,0.0,249.0,0.0,249.0
2020-04-30 01:00:00,0.0,0.0,251.0,0.0,251.0
2020-04-30 02:00:00,0.0,0.0,249.0,0.0,249.0
2020-04-30 03:00:00,0.0,0.0,251.0,0.0,251.0
2020-04-30 04:00:00,0.0,0.0,246.0,0.0,246.0
2020-04-30 05:00:00,0.0,0.0,248.0,0.0,248.0
2020-04-30 06:00:00,0.0,0.0,246.0,0.0,246.0
2020-04-30 07:00:00,1.0,0.0,246.0,1.0,247.0
2020-04-30 08:00:00,292.0,19.0,154.0,273.0,427.0
2020-04-30 09:00:00,410.0,27.0,192.0,383.0,575.0
2020-04-30 10:00:00,650.0,90.0,91.0,560.0,651.0
2020-04-30 11:00:00,2842.0,1451.0,0.0,1391.0,1391.0
2020-04-30 12:00:00,3106.0,1629.0,0.0,1477.0,1477.0
2020-04-30 13:00:00,3573.0,1939.0,0.0,1634.0,1634.0
2020-04-30 14:00:00,3501.0,1925.0,0.0,1576.0,1576.0
2020-04-30 15:00:00,3038.0,1639.0,0.0,1399.0,1399.0
2020-04-30 16:00:00,2851.0,1513.0,0.0,1338.0,1338.0
2020-04-30 17:00:00,5108.0,3055.0,0.0,2053.0,2053.0
2020-04-30 18:00:00,3979.0,2295.0,0.0,1684.0,1684.0
2020-04-30 19:00:00,4020.0,2343.0,0.0,1677.0,1677.0
2020-04-30 20:00:00,914.0,378.0,45.0,536.0,581.0
2020-04-30 21:00:00,13.0,0.0,260.0,13.0,273.0
2020-04-30 22:00:00,0.0,0.0,256.0,0.0,256.0
2020-04-30 23:00:00,0.0,0.0,248.0,0.0,248.0
2020-05-01 00:00:00,0.0,0.0,248.0,0.0,248.0
2020-05-01 01:00:00,0.0,0.0,248.0,0.0,248.0
2020-05-01 02:00:00,0.0,0.0,250.0,0.0,250.0
2020-05-01 03:00:00,0.0,0.0,245.0,0.0,245.0
2020-05-01 04:00:00,0.0,0.0,252.0,0.0,252.0
2020-05-01 05:00:00,0.0,0.0,252.0,0.0,252.0
2020-05-01 06:00:00,0.0,0.0,255.0,0.0,255.0
2020-05-01 07:00:00,10.0,0.0,248.0,10.0,258.0
2020-05-01 08:00:00,775.0,256.0,22.0,519.0,541.0
2020-05-01 09:00:00,3379.0,1877.0,1.0,1502.0,1503.0
2020-05-01 10:00:00,4431.0,2485.0,0.0,1946.0,1946.0
2020-05-01 11:00:00,4568.0,2555.0,0.0,2013.0,2013.0
2020-05-01 12:00:00,4619.0,2590.0,0.0,2029.0,2029.0
2020-05-01 13:00:00,4554.0,2556.0,0.0,1998.0,1998.0
2020-05-01 14:00:00,4548.0,2577.0,0.0,1971.0,1971.0
2020-05-01 15:00:00,4548.0,2562.0,0.0,1986.0,1986.0
2020-05-01 16:00:00,4468.0,2484.0,0.0,1984.0,1984.0
2020-05-01 17:00:00,4357.0,2417.0,0.0,1940.0,1940.0
2020-05-01 18:00:00,4061.0,2200.0,0.0,1861.0,1861.0
2020-05-01 19:00:00,3020.0,1596.0,0.0,1424.0,1424.0
2020-05-01 20:00:00,1102.0,375.0,37.0,727.0,764.0
2020-05-01 21:00:00,29.0,0.0,322.0,29.0,351.0
2020-05-01 22:00:00,0.0,0.0,306.0,0.0,306.0
2020-05-01 23:00:00,0.0,0.0,303.0,0.0,303.0
2020-05-02 00:00:00,0.0,0.0,306.0,0.0,306.0
2020-05-02 01:00:00,0.0,0.0,313.0,0.0,313.0
2020-05-02 02:00:00,0.0,0.0,314.0,0.0,314.0
2020-05-02 03:00:00,0.0,0.0,320.0,0.0,320.0
2020-05-02 04:00:00,0.0,0.0,352.0,0.0,352.0
2020-05-02 05:00:00,0.0,0.0,351.0,0.0,351.0
2020-05-02 06:00:00,0.0,0.0,319.0,0.0,319.0
2020-05-02 07:00:00,7.0,0.0,281.0,7.0,288.0
2020-05-02 08:00:00,1121.0,437.0,28.0,684.0,712.0
2020-05-02 09:00:00,3624.0,1858.0,0.0,1766.0,1766.0
2020-05-02 10:00:00,4415.0,2398.0,0.0,2017.0,2017.0
2020-05-02 11:00:00,4679.0,2507.0,0.0,2172.0,2172.0
2020-05-02 12:00:00,4608.0,2457.0,0.0,2151.0,2151.0
2020-05-02 13:00:00,4520.0,2360.0,0.0,2160.0,2160.0
2020-05-02 14:00:00,4515.0,2463.0,0.0,2052.0,2052.0
2020-05-02 15:00:00,4467.0,2483.0,0.0,1984.0,1984.0
2020-05-02 16:00:00,4605.0,2546.0,0.0,2059.0,2059.0
2020-05-02 17:00:00,4521.0,2496.0,0.0,2025.0,2025.0
2020-05-02 18:00:00,4348.0,2372.0,0.0,1976.0,1976.0
2020-05-02 19:00:00,3763.0,1984.0,0.0,1779.0,1779.0
2020-05-02 20:00:00,1579.0,626.0,6.0,953.0,959.0
2020-05-02 21:00:00,48.0,0.0,332.0,48.0,380.0
2020-05-02 22:00:00,0.0,0.0,316.0,0.0,316.0
2020-05-02 23:00:00,0.0,0.0,311.0,0.0,311.0
2020-05-03 00:00:00,0.0,0.0,298.0,0.0,298.0
2020-05-03 01:00:00,0.0,0.0,291.0,0.0,291.0
2020-05-03 02:00:00,0.0,0.0,282.0,0.0,282.0
2020-05-03 03:00:00,0.0,0.0,283.0,0.0,283.0
2020-05-03 04:00:00,0.0,0.0,283.0,0.0,283.0
2020-05-03 05:00:00,0.0,0.0,280.0,0.0,280.0
2020-05-03 06:00:00,0.0,0.0,278.0,0.0,278.0
2020-05-03 07:00:00,9.0,0.0,275.0,9.0,284.0
2020-05-03 08:00:00,1108.0,417.0,31.0,691.0,722.0
2020-05-03 09:00:00,3715.0,1943.0,0.0,1772.0,1772.0
2020-05-03 10:00:00,4452.0,2359.0,0.0,2093.0,2093.0
2020-05-03 11:00:00,4764.0,2536.0,0.0,2228.0,2228.0
2020-05-03 12:00:00,4590.0,2431.0,0.0,2159.0,2159.0
2020-05-03 13:00:00,4490.0,2378.0,0.0,2112.0,2112.0
2020-05-03 14:00:00,4493.0,2394.0,0.0,2099.0,2099.0
2020-05-03 15:00:00,4349.0,2369.0,0.0,1980.0,1980.0
2020-05-03 16:00:00,4369.0,2424.0,0.0,1945.0,1945.0
2020-05-03 17:00:00,4242.0,2285.0,0.0,1957.0,1957.0
2020-05-03 18:00:00,3961.0,2075.0,0.0,1886.0,1886.0
2020-05-03 19:00:00,2942.0,1398.0,0.0,1544.0,1544.0
2020-05-03 20:00:00,915.0,189.0,94.0,726.0,820.0
2020-05-03 21:00:00,23.0,0.0,348.0,23.0,371.0
2020-05-03 22:00:00,0.0,0.0,330.0,0.0,330.0
2020-05-03 23:00:00,0.0,0.0,318.0,0.0,318.0
2020-05-04 00:00:00,0.0,0.0,319.0,0.0,319.0
2020-05-04 01:00:00,0.0,0.0,307.0,0.0,307.0
2020-05-04 02:00:00,0.0,0.0,305.0,0.0,305.0
2020-05-04 03:00:00,0.0,0.0,300.0,0.0,300.0
2020-05-04 04:00:00,0.0,0.0,296.0,0.0,296.0
2020-05-04 05:00:00,0.0,0.0,297.0,0.0,297.0
2020-05-04 06:00:00,0.0,0.0,301.0,0.0,301.0
2020-05-04 07:00:00,6.0,0.0,322.0,6.0,328.0
2020-05-04 08:00:00,822.0,134.0,66.0,688.0,754.0
2020-05-04 09:00:00,2096.0,744.0,116.0,1352.0,1468.0
2020-05-04 10:00:00,2560.0,867.0,25.0,1693.0,1718.0
2020-05-04 11:00:00,3058.0,1147.0,3.0,1911.0,1914.0
2020-05-04 12:00:00,4512.0,2108.0,0.0,2404.0,2404.0
2020-05-04 13:00:00,4305.0,2011.0,0.0,2294.0,2294.0
2020-05-04 14:00:00,4653.0,2295.0,0.0,2358.0,2358.0
2020-05-04 15:00:00,4655.0,2310.0,0.0,2345.0,2345.0
2020-05-04 16:00:00,2716.0,1042.0,0.0,1674.0,1674.0
2020-05-04 17:00:00,3032.0,1264.0,0.0,1768.0,1768.0
2020-05-04 18:00:00,2480.0,1131.0,0.0,1349.0,1349.0
2020-05-04 19:00:00,2235.0,1157.0,10.0,1078.0,1088.0
2020-05-04 20:00:00,403.0,0.0,520.0,403.0,923.0
2020-05-04 21:00:00,25.0,0.0,622.0,25.0,647.0
2020-05-04 22:00:00,0.0,0.0,567.0,0.0,567.0
2020-05-04 23:00:00,0.0,0.0,561.0,0.0,561.0
2020-05-05 00:00:00,0.0,0.0,536.0,0.0,536.0
2020-05-05 01:00:00,0.0,0.0,526.0,0.0,526.0
2020-05-05 02:00:00,0.0,0.0,519.0,0.0,519.0
2020-05-05 03:00:00,0.0,0.0,517.0,0.0,517.0
2020-05-05 04:00:00,0.0,0.0,512.0,0.0,512.0
2020-05-05 05:00:00,0.0,0.0,512.0,0.0,512.0
2020-05-05 06:00:00,0.0,0.0,518.0,0.0,518.0
2020-05-05 07:00:00,0.0,0.0,545.0,0.0,545.0
2020-05-05 08:00:00,29.0,0.0,775.0,29.0,804.0
2020-05-05 09:00:00,540.0,0.0,803.0,540.0,1343.0
2020-05-05 10:00:00,1536.0,426.0,340.0,1110.0,1450.0
2020-05-05 11:00:00,3601.0,2102.0,0.0,1499.0,1499.0
2020-05-05 12:00:00,3555.0,2102.0,3.0,1453.0,1456.0
2020-05-05 13:00:00,4810.0,3379.0,0.0,1431.0,1431.0
2020-05-05 14:00:00,4623.0,3258.0,0.0,1365.0,1365.0
2020-05-05 15:00:00,4719.0,3397.0,0.0,1322.0,1322.0
2020-05-05 16:00:00,4654.0,3384.0,0.0,1270.0,1270.0
2020-05-05 17:00:00,4622.0,3436.0,0.0,1186.0,1186.0
2020-05-05 18:00:00,4545.0,3276.0,0.0,1269.0,1269.0
2020-05-05 19:00:00,3936.0,2757.0,0.0,1179.0,1179.0
2020-05-05 20:00:00,1777.0,683.0,51.0,1094.0,1145.0
2020-05-05 21:00:00,72.0,0.0,811.0,72.0,883.0
2020-05-05 22:00:00,0.0,0.0,701.0,0.0,701.0
2020-05-05 23:00:00,0.0,0.0,699.0,0.0,699.0
2020-05-06 00:00:00,0.0,0.0,642.0,0.0,642.0
2020-05-06 01:00:00,0.0,0.0,621.0,0.0,621.0
2020-05-06 02:00:00,0.0,0.0,600.0,0.0,600.0
2020-05-06 03:00:00,0.0,0.0,593.0,0.0,593.0
2020-05-06 04:00:00,0.0,0.0,590.0,0.0,590.0
2020-05-06 05:00:00,0.0,0.0,577.0,0.0,577.0
2020-05-06 06:00:00,0.0,0.0,562.0,0.0,562.0
2020-05-06 07:00:00,12.0,0.0,569.0,12.0,581.0
2020-05-06 08:00:00,822.0,194.0,242.0,628.0,870.0
2020-05-06 09:00:00,3469.0,2110.0,0.0,1359.0,1359.0
2020-05-06 10:00:00,2311.0,841.0,0.0,1470.0,1470.0
2020-05-06 11:00:00,3294.0,1685.0,0.0,1609.0,1609.0
2020-05-06 12:00:00,3958.0,2440.0,0.0,1518.0,1518.0
2020-05-06 13:00:00,4371.0,2919.0,0.0,1452.0,1452.0
2020-05-06 14:00:00,4220.0,2843.0,0.0,1377.0,1377.0
2020-05-06 15:00:00,4662.0,3290.0,0.0,1372.0,1372.0
2020-05-06 16:00:00,4034.0,2724.0,0.0,1310.0,1310.0
2020-05-06 17:00:00,3695.0,2445.0,0.0,1250.0,1250.0
2020-05-06 18:00:00,3061.0,1811.0,0.0,1250.0,1250.0
2020-05-06 19:00:00,1942.0,752.0,2.0,1190.0,1192.0
2020-05-06 20:00:00,987.0,131.0,197.0,856.0,1053.0
2020-05-06 21:00:00,36.0,0.0,624.0,36.0,660.0
2020-05-06 22:00:00,0.0,0.0,597.0,0.0,597.0
2020-05-06 23:00:00,0.0,0.0,592.0,0.0,592.0
2020-05-07 00:00:00,0.0,0.0,573.0,0.0,573.0
2020-05-07 01:00:00,0.0,0.0,561.0,0.0,561.0
2020-05-07 02:00:00,0.0,0.0,543.0,0.0,543.0
2020-05-07 03:00:00,0.0,0.0,540.0,0.0,540.0
2020-05-07 04:00:00,0.0,0.0,537.0,0.0,537.0
2020-05-07 05:00:00,0.0,0.0,530.0,0.0,530.0
2020-05-07 06:00:00,0.0,0.0,537.0,0.0,537.0
2020-05-07 07:00:00,8.0,0.0,561.0,8.0,569.0
2020-05-07 08:00:00,357.0,0.0,554.0,357.0,911.0
2020-05-07 09:00:00,1041.0,193.0,409.0,848.0,1257.0
2020-05-07 10:00:00,2269.0,876.0,0.0,1393.0,1393.0
2020-05-07 11:00:00,2208.0,743.0,9.0,1465.0,1474.0
2020-05-07 12:00:00,3599.0,2132.0,0.0,1467.0,1467.0
2020-05-07 13:00:00,4653.0,3057.0,0.0,1596.0,1596.0
2020-05-07 14:00:00,3680.0,2269.0,0.0,1411.0,1411.0
2020-05-07 15:00:00,4167.0,2777.0,2.0,1390.0,1392.0
2020-05-07 16:00:00,4345.0,2935.0,0.0,1410.0,1410.0
2020-05-07 17:00:00,4306.0,2955.0,0.0,1351.0,1351.0
2020-05-07 18:00:00,4153.0,2819.0,0.0,1334.0,1334.0
2020-05-07 19:00:00,3395.0,2172.0,0.0,1223.0,1223.0
2020-05-07 20:00:00,1210.0,390.0,196.0,820.0,1016.0
2020-05-07 21:00:00,38.0,0.0,692.0,38.0,730.0
2020-05-07 22:00:00,0.0,0.0,640.0,0.0,640.0
2020-05-07 23:00:00,0.0,0.0,619.0,0.0,619.0
2020-05-08 00:00:00,0.0,0.0,597.0,0.0,597.0
2020-05-08 01:00:00,0.0,0.0,594.0,0.0,594.0
2020-05-08 02:00:00,0.0,0.0,581.0,0.0,581.0
2020-05-08 03:00:00,0.0,0.0,571.0,0.0,571.0
2020-05-08 04:00:00,0.0,0.0,557.0,0.0,557.0
2020-05-08 05:00:00,0.0,0.0,562.0,0.0,562.0
2020-05-08 06:00:00,0.0,0.0,548.0,0.0,548.0
2020-05-08 07:00:00,25.0,0.0,541.0,25.0,566.0
2020-05-08 08:00:00,1251.0,388.0,98.0,863.0,961.0
2020-05-08 09:00:00,3755.0,2336.0,0.0,1419.0,1419.0
2020-05-08 10:00:00,4494.0,2976.0,0.0,1518.0,1518.0
2020-05-08 11:00:00,4691.0,2992.0,0.0,1699.0,1699.0
2020-05-08 12:00:00,4706.0,3150.0,0.0,1556.0,1556.0
2020-05-08 13:00:00,4712.0,3225.0,0.0,1487.0,1487.0
2020-05-08 14:00:00,4660.0,3226.0,0.0,1434.0,1434.0
2020-05-08 15:00:00,3738.0,2358.0,3.0,1380.0,1383.0
2020-05-08 16:00:00,4639.0,3298.0,4.0,1341.0,1345.0
2020-05-08 17:00:00,4270.0,3025.0,5.0,1245.0,1250.0
2020-05-08 18:00:00,4496.0,3353.0,0.0,1143.0,1143.0
2020-05-08 19:00:00,3859.0,2734.0,0.0,1125.0,1125.0
2020-05-08 20:00:00,1732.0,768.0,32.0,964.0,996.0
2020-05-08 21:00:00,83.0,0.0,653.0,83.0,736.0
2020-05-08 22:00:00,0.0,0.0,660.0,0.0,660.0
2020-05-08 23:00:00,0.0,0.0,644.0,0.0,644.0
2020-05-09 00:00:00,0.0,0.0,611.0,0.0,611.0
2020-05-09 01:00:00,0.0,0.0,606.0,0.0,606.0
2020-05-09 02:00:00,0.0,0.0,608.0,0.0,608.0
2020-05-09 03:00:00,0.0,0.0,604.0,0.0,604.0
2020-05-09 04:00:00,0.0,0.0,582.0,0.0,582.0
2020-05-09 05:00:00,0.0,0.0,575.0,0.0,575.0
2020-05-09 06:00:00,0.0,0.0,569.0,0.0,569.0
2020-05-09 07:00:00,16.0,0.0,562.0,16.0,578.0
2020-05-09 08:00:00,233.0,0.0,638.0,233.0,871.0
2020-05-09 09:00:00,1857.0,782.0,112.0,1075.0,1187.0
2020-05-09 10:00:00,2189.0,961.0,20.0,1228.0,1248.0
2020-05-09 11:00:00,2918.0,1670.0,15.0,1248.0,1263.0
2020-05-09 12:00:00,3937.0,2597.0,0.0,1340.0,1340.0
2020-05-09 13:00:00,3971.0,2744.0,0.0,1227.0,1227.0
2020-05-09 14:00:00,4280.0,3177.0,0.0,1103.0,1103.0
2020-05-09 15:00:00,3525.0,2504.0,0.0,1021.0,1021.0
2020-05-09 16:00:00,4024.0,2999.0,0.0,1025.0,1025.0
2020-05-09 17:00:00,3333.0,2374.0,0.0,959.0,959.0
2020-05-09 18:00:00,626.0,122.0,390.0,504.0,894.0
2020-05-09 19:00:00,28.0,0.0,769.0,28.0,797.0
2020-05-09 20:00:00,101.0,0.0,533.0,101.0,634.0
2020-05-09 21:00:00,7.0,0.0,486.0,7.0,493.0
2020-05-09 22:00:00,0.0,0.0,465.0,0.0,465.0
2020-05-09 23:00:00,0.0,0.0,468.0,0.0,468.0
2020-05-10 00:00:00,0.0,0.0,464.0,0.0,464.0
2020-05-10 01:00:00,0.0,0.0,457.0,0.0,457.0
2020-05-10 02:00:00,0.0,0.0,461.0,0.0,461.0
2020-05-10 03:00:00,0.0,0.0,460.0,0.0,460.0
2020-05-10 04:00:00,0.0,0.0,448.0,0.0,448.0
2020-05-10 05:00:00,0.0,0.0,452.0,0.0,452.0
2020-05-10 06:00:00,0.0,0.0,450.0,0.0,450.0
2020-05-10 07:00:00,26.0,0.0,411.0,26.0,437.0
2020-05-10 08:00:00,191.0,12.0,324.0,179.0,503.0
2020-05-10 09:00:00,431.0,82.0,319.0,349.0,668.0
